x,y
4.060402684563758,0.18862382729548835
4.093959731543624,0.29091513364524074
4.12751677852349,0.3899762261960521
4.1610738255033555,0.4847071672991361
4.194630872483222,0.5740560997021646
4.228187919463087,0.6570309259822444
4.261744966442953,0.7327103244279358
4.295302013422819,0.8002539790539762
4.328859060402684,0.8589119101584887
4.3624161073825505,0.9080328018195511
4.395973154362416,0.9470712338657454
4.429530201342282,0.9755937380195567
4.4630872483221475,0.9932836109684282
4.496644295302014,0.9999444309209433
4.530201342281879,0.9955022386015789
4.563758389261745,0.9800063584670864
4.597315436241611,0.9536288510260057
4.630872483221476,0.9166626023425667
4.6644295302013425,0.8695180719384031
4.697986577181208,0.8127187352021914
4.731543624161074,0.746895270912984
4.76510067114094,0.6727785584168584
4.798657718120805,0.5911915622135874
4.832214765100671,0.5030401940639224
4.865771812080537,0.40930325408123613
4.899328859060403,0.31102156249790147
4.932885906040268,0.20928640278329333
4.966442953020135,0.10522740443667046
5.0,6.123233995736766e-16
0.0,0.0
0.03355704697986577,-1.317028987403761
0.06711409395973154,1.9774452310054171
0.10067114093959731,0.8217280656377688
0.1342281879194631,1.9009889327602782
0.16778523489932887,2.22549687635536
0.20134228187919462,-5.359393776056357
0.2348993288590604,-3.7992112647498333
0.2684563758389262,4.092123659615613
0.30201342281879195,-3.3334283365338084
0.33557046979865773,13.974984972586785
0.3691275167785235,10.874932578435933
0.40268456375838924,-10.141690012649287
0.436241610738255,4.781199098949598
0.4697986577181208,1.2220923590579567
0.5033557046979866,-12.58730664346065
0.5369127516778524,-8.594553835895118
0.5704697986577181,12.57411158820733
0.6040268456375839,-6.216610867525596
0.6375838926174496,-4.758530089068084
0.6711409395973155,-10.873180993173639
0.7046979865771812,8.30990325230472
0.738255033557047,-7.743135050869687
0.7718120805369127,4.973034539004022
0.8053691275167785,-1.3315778775776903
0.8389261744966443,-3.870179059879292
0.87248322147651,0.5215038484249771
0.9060402684563759,-0.7732664878753108
0.9395973154362416,3.407569641124317
0.9731543624161074,-0.5366863311423542
1.0067114093959733,-0.15916138055930162
1.0402684563758389,-0.42901374307301365
1.0738255033557047,3.2423894194999363
1.1073825503355705,0.6436815236088171
1.1409395973154361,-1.0750911744071854
1.174496644295302,-3.5857459351328163
1.2080536912751678,5.972511069792069
1.2416107382550337,0.7785439993513137
1.2751677852348993,-7.654236266785176
1.308724832214765,-6.641669538245257
1.342281879194631,-1.1326499125171796
1.3758389261744965,3.4516769082522214
1.4093959731543624,-7.313336701624584
1.4429530201342282,-9.090952364632894
1.476510067114094,6.760121023137952
1.5100671140939597,1.4047485326372486
1.5436241610738255,3.7419699677181564
1.5771812080536913,-12.513259275887783
1.610738255033557,-20.54437969101934
1.6442953020134228,11.726382736604108
1.6778523489932886,-5.764604730942978
1.7114093959731544,-1.5744347333692295
1.74496644295302,6.459432911278376
1.778523489932886,15.158970283241171
1.8120805369127517,-0.8222103944589179
1.8456375838926176,-0.6682197907034167
1.8791946308724832,5.416587385716953
1.912751677852349,0.926661995235336
1.9463087248322148,1.5829958118252616
1.9798657718120805,-1.827154751513264
2.0134228187919465,0.3613299259547424
2.046979865771812,-0.5474444909567104
2.0805369127516777,2.1849686447637455
2.1140939597315436,2.036735202356972
2.1476510067114094,-1.4707600509646064
2.1812080536912752,1.4252227808972786
2.214765100671141,-1.0251322567404881
2.248322147651007,-1.9035038565405393
2.2818791946308723,0.6662109559997859
2.315436241610738,4.489945568666551
2.348993288590604,-2.654423909952833
2.38255033557047,14.366386550297415
2.4161073825503356,12.879800922901412
2.4496644295302015,4.552957317945626
2.4832214765100673,8.545952682170723
2.5167785234899327,1.286299907649098
2.5503355704697985,0.6503604618572953
2.5838926174496644,4.641758319943581
2.61744966442953,4.325741268284542
2.651006711409396,-1.0464309386348019
2.684563758389262,-0.4554160157303686
2.7181208053691277,-2.903193727022376
2.751677852348993,3.838214550945215
2.785234899328859,-3.3982520115733315
2.8187919463087248,-0.297646588216872
2.8523489932885906,6.990064530955698
2.8859060402684564,-2.593241375081776
2.9194630872483223,-1.8800595044001915
2.953020134228188,0.45474970915873164
2.9865771812080535,-0.3558177661266641
3.0201342281879193,-0.22996177186493366
3.053691275167785,0.9151292761320293
3.087248322147651,-0.8165528286412822
3.120805369127517,1.8339354765946259
3.1543624161073827,-1.627654969432575
3.1879194630872485,3.2946354215769342
3.221476510067114,2.1781061649589084
3.2550335570469797,-1.7701976001592632
3.2885906040268456,0.39370860178762124
3.3221476510067114,10.26099435435938
3.3557046979865772,-14.533123524721248
3.389261744966443,-16.973372127918235
3.422818791946309,-0.8527474562761693
3.4563758389261747,-2.5594436844396764
3.48993288590604,15.085833250189967
3.523489932885906,-3.720100721802734
3.557046979865772,-6.637622383811469
3.5906040268456376,-11.746253154463766
3.6241610738255035,-0.9953069098753744
3.6577181208053693,-14.521444087129607
3.691275167785235,1.247857278860038
3.7248322147651005,3.748475627038442
3.7583892617449663,7.681066060276741
3.791946308724832,3.2499979606057754
3.825503355704698,1.2099215553978975
3.859060402684564,2.2089950315549114
3.8926174496644297,0.43584440177375
3.9261744966442955,0.22514559686951646
3.959731543624161,1.5769907913469194
3.9932885906040267,0.21266407819336086
4.026845637583893,0.441991177120942
4.060402684563758,-2.2431866177114252
4.093959731543624,-4.147165778943312
4.12751677852349,-4.360734749652579
4.1610738255033555,-8.250803122002695
4.194630872483222,2.7829693095931183
4.228187919463087,1.1044675811021016
4.261744966442953,-5.4333200963877255
4.295302013422819,0.74727284981709
4.328859060402684,-6.905612803492125
4.3624161073825505,3.560407844063597
4.395973154362416,9.889584732453434
4.429530201342282,-19.409712585218724
4.4630872483221475,5.367594496078323
4.496644295302014,-10.166177361380743
4.530201342281879,-4.829354493122647
4.563758389261745,1.4145760758043742
4.597315436241611,-19.34656889242279
4.630872483221476,18.688941046315264
4.6644295302013425,3.100077958944341
4.697986577181208,9.43977875912956
4.731543624161074,5.493309660398668
4.76510067114094,5.997131519029554
4.798657718120805,-4.016506133221098
4.832214765100671,-3.6997678168783965
4.865771812080537,-3.485956384624701
4.899328859060403,1.6216613817954664
4.932885906040268,0.6306994408289347
4.966442953020135,-0.7770429504179762
5.0,4.7943442630436626e-15
